"10. ""Reasoning with Large Language Models through Prompting""",0.8830399513244629,0.9846454858779907,0.8784856796264648,0.9598419070243835,1.0996934175491333,1.1141819953918457,1.092025637626648,0.7888780832290649,1.0491142272949219,0.6489750146865845,0.8804212808609009,0.995786190032959,0.9001502990722656,0.8686656951904297,1.0810850858688354,1.004401683807373,1.1052452325820923,1.1084083318710327,0.9035108685493469,0.9803726673126221
11. Code Generation and Evaluation for Large Language Models,0.91311115026474,1.0198237895965576,0.7793506383895874,1.0355533361434937,1.1062395572662354,1.1054898500442505,1.0609760284423828,0.8762497901916504,0.9825462698936462,0.8670607805252075,0.6331254839897156,1.0572813749313354,0.894502580165863,0.9418833255767822,1.0472813844680786,1.073669195175171,1.0594969987869263,1.0688848495483398,0.9177175760269165,0.9224792122840881
12. Causal Discovery and Inference from Data,1.1117262840270996,1.1095682382583618,1.19410240650177,1.156539797782898,1.156469464302063,1.1096324920654297,1.1613104343414307,1.117653489112854,1.08530855178833,1.11475670337677,1.1663156747817993,0.6949287056922913,1.147148847579956,1.198481798171997,1.1089768409729004,1.1274235248565674,1.138237476348877,1.1250885725021362,1.1650363206863403,1.191684365272522
13. Retrieval-Augmented Generation (RAG) Methods,0.9706866145133972,1.0338451862335205,0.9836944341659546,1.058944582939148,1.1244511604309082,1.1311529874801636,1.1796619892120361,1.0003257989883423,1.043271780014038,1.0137232542037964,0.9966992139816284,1.0627833604812622,0.7806201577186584,1.0323281288146973,1.0914978981018066,1.1369948387145996,1.0945059061050415,1.148236870765686,1.0169141292572021,1.0772027969360352
14. Multimodal Large Language Models (MLLMs),0.9092826247215271,0.9975993633270264,0.7880688905715942,0.9441923499107361,0.9817424416542053,1.1249918937683105,1.0489416122436523,0.8919467926025391,0.9518213272094727,0.9490309953689575,0.9693650603294373,1.0272393226623535,0.9257312417030334,0.7444521188735962,0.9733628034591675,1.017095685005188,1.0344914197921753,1.0078469514846802,0.9307042360305786,0.8233228325843811
15. Time Series Forecasting with Deep Learning,1.1035948991775513,1.0974242687225342,1.1024881601333618,1.098673939704895,1.0206495523452759,1.0102429389953613,1.0425083637237549,1.1120731830596924,1.020720362663269,1.1294065713882446,1.1362309455871582,1.0885708332061768,1.1287842988967896,1.116241216659546,0.7349541783332825,1.0422933101654053,1.0262974500656128,0.9456591010093689,1.151360034942627,1.034744381904602
16. Autonomous Driving and Traffic Safety,1.1813985109329224,1.2340481281280518,1.2200466394424438,1.0409746170043945,1.1143187284469604,1.1282989978790283,1.0935760736465454,1.084029197692871,1.1610896587371826,1.1682794094085693,1.1943851709365845,1.1223986148834229,1.22593355178833,1.1485321521759033,1.1579235792160034,0.8110684752464294,1.1325582265853882,1.1428345441818237,1.1959638595581055,1.1837612390518188
17. Stochastic Gradient Descent Optimizers,1.085006833076477,1.0621395111083984,1.0954562425613403,1.0526701211929321,1.0169880390167236,0.9991685748100281,1.0079165697097778,1.0465831756591797,1.0043374300003052,1.0899063348770142,1.1019680500030518,1.0418914556503296,1.1111940145492554,1.1030492782592773,1.0568244457244873,1.034056305885315,0.6563209891319275,0.8708171844482422,1.0313165187835693,1.035349726676941
18. ReLU Neural Networks Properties and Approximation,1.144419550895691,1.1074802875518799,1.1423393487930298,1.0688494443893433,1.0016807317733765,0.984847366809845,0.9682834148406982,1.122011661529541,1.0189518928527832,1.1311564445495605,1.1478654146194458,1.0714218616485596,1.157069206237793,1.1163103580474854,1.0352684259414673,1.0752977132797241,0.9134369492530823,0.7207192778587341,1.1109075546264648,1.0805394649505615
"19. ""Aligning Language Models with Human Preferences""",0.9687851071357727,1.0104337930679321,0.852395236492157,1.0353282690048218,1.1436625719070435,1.155950903892517,1.1253670454025269,0.9249829053878784,1.0388658046722412,0.9379645586013794,0.9845840334892273,1.0803347826004028,0.9599573016166687,0.9820341467857361,1.1028200387954712,1.103251576423645,1.115062952041626,1.1040513515472412,0.7894571423530579,0.9696255922317505
20. Automatic Speech Recognition (ASR) Systems,1.0351670980453491,1.1246651411056519,1.0565510988235474,1.129279613494873,1.0660701990127563,1.1349235773086548,1.1391210556030273,1.0899780988693237,1.0737992525100708,1.1265459060668945,1.1296228170394897,1.1259504556655884,1.0860830545425415,1.1026606559753418,1.0654890537261963,1.1354793310165405,1.1022343635559082,1.095468521118164,1.1277146339416504,0.7524828910827637
