10. Advances in Prompt-Based Reasoning with Large Language Models,0.9216036796569824,1.0304092168807983,0.9444419741630554,0.9991167783737183,1.1333484649658203,1.1416664123535156,1.1418778896331787,0.8179143071174622,1.077216625213623,0.6747151017189026,0.9248597025871277,1.0103462934494019,0.9423075914382935,0.9266639351844788,1.1341278553009033,1.050475835800171,1.1216338872909546,1.1355714797973633,0.9258207678794861,1.0283336639404297
11. Code Large Language Models Evaluation and Improvement,0.9306353330612183,1.0329806804656982,0.7804775238037109,1.058121681213379,1.1043421030044556,1.1096512079238892,1.0730348825454712,0.8947968482971191,1.021493911743164,0.8840420842170715,0.6429833173751831,1.0890940427780151,0.9267889857292175,0.9516869783401489,1.0573021173477173,1.082552194595337,1.0716376304626465,1.0722403526306152,0.949371337890625,0.908126175403595
12. Causal Discovery and Inference from Data,1.1117262840270996,1.1095682382583618,1.19410240650177,1.156539797782898,1.156469464302063,1.1096324920654297,1.1613104343414307,1.117653489112854,1.08530855178833,1.11475670337677,1.1663156747817993,0.6949287056922913,1.147148847579956,1.198481798171997,1.1089768409729004,1.1274235248565674,1.138237476348877,1.1250885725021362,1.1650363206863403,1.191684365272522
13. Enhancing Retrieval-Augmented Generation (RAG) in Large Language Models,0.893775463104248,0.9642704725265503,0.8191418647766113,1.0623281002044678,1.1313655376434326,1.128605842590332,1.1573762893676758,0.9398272633552551,1.0220900774002075,0.9485124349594116,0.9443175792694092,1.0686129331588745,0.6767310500144958,0.9638160467147827,1.0517491102218628,1.1269798278808594,1.098242163658142,1.1182833909988403,0.9017596244812012,0.9493192434310913
14. Advancements in Multimodal Large Language Models (MLLMs),0.9052075147628784,1.000067114830017,0.771396815776825,0.9490163922309875,0.9851624369621277,1.1140472888946533,1.0433586835861206,0.885212779045105,0.9579364657402039,0.9360406994819641,0.9600696563720703,1.0185675621032715,0.9075441360473633,0.7371161580085754,0.9642749428749084,1.023244023323059,1.016379952430725,0.9941397309303284,0.9270754456520081,0.7965784072875977
15. Advanced Time Series Forecasting Techniques,1.1965080499649048,1.1795728206634521,1.2158801555633545,1.2371447086334229,1.189833164215088,1.1549707651138306,1.2183369398117065,1.1903181076049805,1.1743192672729492,1.2219319343566895,1.2259875535964966,1.114078402519226,1.215441346168518,1.270606279373169,0.8812863826751709,1.1659258604049683,1.126340627670288,1.1631242036819458,1.2426029443740845,1.1743413209915161
16. Advancements in Autonomous Driving Technologies,1.1932398080825806,1.2280038595199585,1.219856858253479,1.0206249952316284,1.1256550550460815,1.1017756462097168,1.1659349203109741,1.0834674835205078,1.146289348602295,1.1612070798873901,1.2073875665664673,1.1212103366851807,1.2051308155059814,1.154114842414856,1.1585768461227417,0.8731106519699097,1.1023999452590942,1.1083264350891113,1.2059468030929565,1.1779183149337769
17. Advanced Optimization Techniques in Machine Learning,1.1025766134262085,1.1172881126403809,1.138952612876892,1.130287528038025,1.026188611984253,1.0087143182754517,1.034741997718811,1.099852204322815,1.0236012935638428,1.1224931478500366,1.126744270324707,1.0293264389038086,1.148813247680664,1.1683422327041626,1.0217396020889282,1.0771170854568481,0.8599289059638977,0.9592686891555786,1.0850051641464233,1.086330533027649
18. Expressivity and Optimization of ReLU Networks,1.1478080749511719,1.1078029870986938,1.140529751777649,1.07767915725708,0.9826496243476868,1.0157030820846558,1.0024343729019165,1.133453607559204,0.9514454007148743,1.1355863809585571,1.1527613401412964,1.0689283609390259,1.156697154045105,1.1031057834625244,1.0663155317306519,1.1025373935699463,0.9368201494216919,0.7713108658790588,1.1088521480560303,1.1065882444381714
19. Advanced Techniques in Aligning AI Models with Human Preferences,1.0474709272384644,1.0416948795318604,1.0466926097869873,0.983083188533783,1.078927993774414,1.0669242143630981,1.0313748121261597,0.9149883389472961,1.0173934698104858,0.9983744025230408,1.0690453052520752,1.0060786008834839,1.0609323978424072,1.0304445028305054,1.055665135383606,0.9952890872955322,1.0373904705047607,1.0333914756774902,0.8550535440444946,1.0750771760940552
20. Advances in Automatic Speech Recognition (ASR),1.0443629026412964,1.1369826793670654,1.0491833686828613,1.1340256929397583,1.065755844116211,1.1213513612747192,1.1386072635650635,1.1086626052856445,1.0710400342941284,1.14139723777771,1.1431084871292114,1.1318856477737427,1.0926477909088135,1.1105901002883911,1.065048098564148,1.1406197547912598,1.0817372798919678,1.0870637893676758,1.1375105381011963,0.7750102281570435
